Year,date,Dependent,D_type,Speaker1,Governor,G_type,Speaker2,RelationType,long_date
2004,08 10,We did it,Claim,KERRY,"Ladies and gentlemen, in 1985, I was one of the first Democrats to move to balance the budget",Claim,KERRY,Support,08-10-2004
2004,08 10,We did it,Premise,KERRY,I was there,Claim,KERRY,Support,08-10-2004
2004,08 10,I'm going to spend what it takes to win the war,Claim,BUSH,We've got to pay our troops more,Claim,BUSH,Support,08-10-2004
2004,08 10,I'm going to spend what it takes to win the war,Claim,BUSH,more than just $120 billion for Iraq and Afghanistan,Claim,BUSH,Support,08-10-2004
2004,08 10,I'm going to spend what it takes to win the war,Premise,BUSH,We've increased money for ammunition and weapons and pay and homeland security,Claim,BUSH,Support,08-10-2004
2004,08 10,"Everybody got tax relief, so that they get out of the recession",Claim,BUSH,"I think if you raise taxes during a recession, you head to depression",Claim,BUSH,Support,08-10-2004
2004,08 10,"Everybody got tax relief, so that they get out of the recession",Claim,BUSH,"I'm not going to run up taxes, which will cost this economy jobs",Claim,BUSH,Support,08-10-2004
2004,08 10,"Everybody got tax relief, so that they get out of the recession",Premise,BUSH,we cut taxes for everybody,Claim,BUSH,Support,08-10-2004
2004,08 10,"I think if you raise taxes during a recession, you head to depression",Premise,BUSH,"I come from the school of thought that says when people have more money in their pocket during economic times, it increases demand or investment",Claim,BUSH,Support,08-10-2004
2004,08 10,"I come from the school of thought that says when people have more money in their pocket during economic times, it increases demand or investment",Premise,BUSH,"Small businesses begin to grow, and jobs are added",Premise,BUSH,Support,08-10-2004
2004,08 10,I'm concerned about the deficit,Claim,BUSH,I am not going to shortchange our troops in harm's way,Premise,BUSH,Attack,08-10-2004
2004,08 10,I'm concerned about the deficit,Claim,BUSH,"today it's less than 1 percent, because we're working together to try to bring this deficit under control",Premise,BUSH,Support,08-10-2004
2004,08 10,We've got to pay our troops more,Claim,BUSH,I am not going to shortchange our troops in harm's way,Claim,BUSH,Support,08-10-2004
2004,08 10,We have a deficit,Premise,BUSH,We have a deficit because this country went into a recession,Claim,BUSH,Support,08-10-2004
2004,08 10,We have a deficit because this country went into a recession,Premise,BUSH,"You might remember the stock market started to decline dramatically six months before I came to office, and then the bubble of the 1990s popped",Premise,BUSH,Support,08-10-2004
2004,08 10,"You might remember the stock market started to decline dramatically six months before I came to office, and then the bubble of the 1990s popped",Premise,BUSH,that cost us revenue,Premise,BUSH,Support,08-10-2004
2004,08 10,that cost us revenue,Premise,BUSH,That cost us revenue,Premise,BUSH,Support,08-10-2004
2004,08 10,we're at war,Claim,BUSH,I'm going to spend what it takes to win the war,Claim,BUSH,Support,08-10-2004
2004,08 10,I think we have an obligation to spend that kind of money,Premise,BUSH,We've increased money for ammunition and weapons and pay and homeland security,Claim,BUSH,Support,08-10-2004
2004,08 10,We've increased money for ammunition and weapons and pay and homeland security,Premise,BUSH,I just told this lady over here we spent -- went from $10 billion to $30 billion to protect the homeland,Premise,BUSH,Support,08-10-2004
2004,08 10,"Small businesses begin to grow, and jobs are added",Premise,BUSH,"We found out today that over the past 13 months, we've added 1.9 million new jobs in the last 13 months",Premise,BUSH,Support,08-10-2004
2004,08 10,"today it's less than 1 percent, because we're working together to try to bring this deficit under control",Premise,BUSH,"Non-homeland, non-defense discretionary spending was raising at 15 percent a year when I got into office",Claim,BUSH,Support,08-10-2004
2004,08 10,"I haven't vetoed any spending bills, because we work together",Claim,BUSH,"today it's less than 1 percent, because we're working together to try to bring this deficit under control",Claim,BUSH,Support,08-10-2004
2004,08 10,my health-care plan is not what the president described,Claim,KERRY,It is not a government takeover,Claim,KERRY,Attack,08-10-2004
2004,08 10,You have choice,Claim,KERRY,It is not a government takeover,Claim,KERRY,Support,08-10-2004
2004,08 10,You have choice,Premise,KERRY,Choose your doctor,Claim,KERRY,Support,08-10-2004
2004,08 10,You have choice,Premise,KERRY,choose your plan,Claim,KERRY,Support,08-10-2004
2004,08 10,The government has nothing to do with it,Claim,KERRY,You have choice,Premise,KERRY,Attack,08-10-2004
2004,08 10,"In fact, it doesn't ask you to do anything -- if you don't want to take it, you don't have to",Claim,KERRY,You have choice,Premise,KERRY,Support,08-10-2004
2004,08 10,"If you like your high premiums, you keep them",Claim,KERRY,You have choice,Premise,KERRY,Support,08-10-2004
2004,08 10,"If you like your high premiums, you keep them",Premise,KERRY,That's the way we leave it,Premise,KERRY,Support,08-10-2004
2004,08 10,We now have a $2.6 trillion deficit,Premise,KERRY,"the president was handed a $5.6 trillion surplus, ladies and gentlemen",Premise,KERRY,Attack,08-10-2004
2004,08 10,We now have a $2.6 trillion deficit,Premise,KERRY,This is the biggest turnaround in the history of the country,Premise,KERRY,Attack,08-10-2004
2004,08 10,"the president was handed a $5.6 trillion surplus, ladies and gentlemen",Premise,KERRY,That's where he was when he came into office,Premise,KERRY,Support,08-10-2004
2004,08 10,"One percent of America got more than the 80 percent of America that earned from $100,000 down",Claim,KERRY,The president thinks it's more important to fight for that top 1 percent than to fight for fiscal responsibility and to fight for you,Premise,KERRY,Attack,08-10-2004
2004,08 10,"One percent of America got more than the 80 percent of America that earned from $100,000 down",Premise,KERRY,"One percent of America, the highest one percent of income earners in America, got $89 billion of tax cut last year",Premise,KERRY,Support,08-10-2004
2004,08 10,The president thinks it's more important to fight for that top 1 percent than to fight for fiscal responsibility and to fight for you,Claim,KERRY,I want to put money in your pocket,Claim,KERRY,Attack,08-10-2004
2004,08 10,I want to put money in your pocket,Premise,KERRY,"I have a proposal for a tax cut for all people earning less than the $200,000",Claim,KERRY,Support,08-10-2004
2004,08 10,I want to put money in your pocket,Premise,KERRY,The only people affected by my plan are the top income earners of America,Claim,KERRY,Support,08-10-2004
2004,08 10,This is the biggest turnaround in the history of the country,Premise,KERRY,He's the first president in 72 years to lose jobs,Premise,KERRY,Support,08-10-2004
2004,08 10,This is the biggest turnaround in the history of the country,Premise,KERRY,This is the first time the United States of America has ever had a tax cut when we're at war,Premise,KERRY,Support,08-10-2004
2004,08 10,This is the first time the United States of America has ever had a tax cut when we're at war,Claim,KERRY,"Franklin Roosevelt, Harry Truman, others, knew how to lead",Premise,KERRY,Attack,08-10-2004
2004,08 10,They knew how to ask the American people for the right things,Claim,KERRY,"Franklin Roosevelt, Harry Truman, others, knew how to lead",Claim,KERRY,Support,08-10-2004
2004,08 10,"One percent of America, the highest one percent of income earners in America, got $89 billion of tax cut last year",Claim,KERRY,"Franklin Roosevelt, Harry Truman, others, knew how to lead",Premise,KERRY,Attack,08-10-2004
2004,08 10,Because we cut taxes on everybody the recession was one of the shortest in our nation's history,Premise,BUSH,"we ran up the child credit by $1,000",Claim,BUSH,Support,08-10-2004
2004,08 10,The stock market was declining six months prior to my arrival,Premise,BUSH,"It was the largest stock market correction -- one of the largest in history, which foretold a recession",Claim,BUSH,Support,08-10-2004
2004,08 10,He came and asked for a tax cut,Claim,KERRY,Do you know what he presented us with? A $25 billion giveaway to the biggest corporations in America,Premise,KERRY,Attack,08-10-2004
2004,08 10,He came and asked for a tax cut,Premise,KERRY,we wanted a tax cut to kick the economy into gear,Premise,KERRY,Support,08-10-2004
2004,08 10,Do you know what he presented us with? A $25 billion giveaway to the biggest corporations in America,Premise,KERRY,including a $254 million refund check to Enron,Claim,KERRY,Support,08-10-2004
2004,08 10,Do you know what he presented us with? A $25 billion giveaway to the biggest corporations in America,Claim,KERRY,Wrong priorities,Claim,KERRY,Attack,08-10-2004
2004,08 10,Wrong priorities,Claim,KERRY,You are my priority,Claim,KERRY,Attack,08-10-2004
2004,08 10,"After 9/11, after the recession had ended, the president asked for another tax cut and promised 5.6 million jobs would be created",Premise,KERRY,"He lost 1.6 million, ladies and gentlemen",Premise,KERRY,Attack,08-10-2004
2004,08 10,"After 9/11, after the recession had ended, the president asked for another tax cut and promised 5.6 million jobs would be created",Premise,KERRY,most of that tax cut went to the wealthiest people in the country,Premise,KERRY,Attack,08-10-2004
2004,08 10,I will not raise taxes,Claim,KERRY,I am not going to raise taxes,Claim,KERRY,Support,08-10-2004
2004,08 10,I will not raise taxes,Claim,BUSH,He's just not credible when he talks about being fiscally conservative,Claim,KERRY,Attack,08-10-2004
2004,08 10,I will not raise taxes,Claim,BUSH,he's going to raise your taxes,Claim,KERRY,Attack,08-10-2004
2004,08 10,I am not going to raise taxes,Claim,KERRY,I have a tax cut,Claim,KERRY,Support,08-10-2004
2004,08 10,"I'm giving a tax cut to the people earning less than $200,000 a year",Claim,KERRY,I have a tax cut,Claim,KERRY,Support,08-10-2004
2004,08 10,"I'm giving a tax cut to the people earning less than $200,000 a year",Claim,KERRY,I will not raise taxes,Claim,KERRY,Support,08-10-2004
2004,08 10,"I'm giving a tax cut to the people earning less than $200,000 a year",Claim,KERRY,"for the people earning more than $200,000 a year, you're going to see a rollback to the level we were at with Bill Clinton",Claim,KERRY,Support,08-10-2004
2004,08 10,I have a tax cut,Claim,KERRY,"I raise the child-care credit by $1,000 for families",Claim,KERRY,Support,08-10-2004
2004,08 10,I have a tax cut,Claim,KERRY,"I have a $4,000 tuition tax credit that goes to parents -- and kids, if they're earning for themselves -- to be able to pay for college",Claim,KERRY,Support,08-10-2004
2004,08 10,I have a tax cut,Claim,KERRY,I lower the cost of health care in the way that I described to you,Claim,KERRY,Support,08-10-2004
2004,08 10,"I raise the child-care credit by $1,000 for families",Premise,KERRY,to help them be able to take care of their kids,Claim,KERRY,Support,08-10-2004
2004,08 10,"I've gotten good people, like former Secretary of the Treasury Bob Rubin, for instance, who showed how to balance budgets and give you a good economy, to help me crunch these numbers and make them work",Premise,KERRY,Every part of my program I've shown how I'm going to pay for it,Premise,KERRY,Support,08-10-2004
2004,08 10,"I've even scaled back some of my favorite programs already, like the child-care program I wanted to fund and the national service program",Premise,KERRY,"because the president's deficit keeps growing and I've said as a pledge, ""I'm going to cut the deficit in half in four years.""",Claim,KERRY,Support,08-10-2004
2004,08 10,"I'm going to restore what we did in the 1990s, ladies and gentlemen: pay as you go",Premise,KERRY,We're going to do it like you do it,Claim,KERRY,Support,08-10-2004
2004,08 10,The president broke the pay-as-you-go rule,Premise,KERRY,We're going to do it like you do it,Premise,KERRY,Attack,08-10-2004
2004,08 10,"looking around here, at this group here, I suspect there are only three people here who are going to be affected: the president, me, and, Charlie, I'm sorry, you too",Claim,KERRY,"I'm giving a tax cut to the people earning less than $200,000 a year",Premise,KERRY,Attack,08-10-2004
2004,08 10,He's just not credible,Claim,BUSH,It's just not credible,Claim,BUSH,Support,08-10-2004
